,Name,Line
51071,kevin, here man. [kevin hands daryll some chocolate] you need that more than me.
51072,darryl," thanks, man."
51073,kevin, yeah [kisses darryl on the cheek]
51074,pam," guys, i think we should all ease up on meredith. this has got to be hard for her."
51075,angela," oh, no no no no no. i have not yet begun to shame."
51076,stanley, that's it. i'm getting my stuff. i'm leaving for the day.
51077,erin, no! stanley! if you leave now then you'll get it in your car and then you'll get it in your house! [erin jumps on stanley's back]
51078,stanley, get off me!
51079,erin, i'm trying to save you from yourself!
51080,stanley," alright, i'll stay! there's a pencil broken in my rolls."
51081,pam," maybe it was meredith. maybe she brought in lice that are totally different than the lice that i got from cece. so let's not jump to the simplest conclusion that she got her lice from me. that is how wars get started. fine, i'll tell her it was me."
51082,jim," oh man, that's fresh squeezed. and, uh are all the snacks complimentary?"
51083,limo driver," yeah, take some home if you want."
51084,jim," oh no, no, no. that's ok. [jim shoves some snacks in his pocket as he gets out of limo] um i'm sorry, is this the conference center?"
51085,limo driver," no, mr. irving called. said he'd rather meet you at his private court."
51086,jim, you gotta be kidding me.
51087,pam," hey, meredith i need to tell you something."
51088,meredith," [shaving her own head] yes, pam what do you want?"
51089,pam," oh my god, meredith what are you doing!?"
51090,meredith," baking a cake, what does it look like i'm doing? getting rid of the lice."
51091,pam, oh stop! i am so sorry!
51092,meredith," oh, can you hold that thought? that's my wax. you know, i think these critters migrated from down south. what were you saying?"
51093,pam, nothing.
51094,pam," i am going to tell her, but now is clearly not the time.  i will buy her a wig, we'll have a few laughs. there's a right way to do this."
51095,dwight," scalp leeches, skull vampires, follicle gypsies, hair lawyers. one thing is clear, it's kill or be killed!"
51096,erin," no, no. it's more of a nuisance really. it's not that big a deal. so, i collected your hats and your coats..."
51097,dwight, to be burned!
51098,erin, to be washed.
51099,angela, what do we do about our heads?
51100,dwight, i'm not gonna lie. lye!
51101,erin," no, all we need is mayonnaise."
51102,angela, excuse me?
51103,pam," she's right, it works. i would imagine."
51104,erin," yes, it helps to suffrocate the little buddies and it's a really healthy alternative to the chemicals found in most lice shampoos."
51105,oscar," i can appreciate that. i also only eat local, organic produce."
51106,meredith, [walks in conference room] shaboom! how do you like me now!?
51107,angela, oh.
51108,oscar, wow.
51109,meredith, take a picture. it will last longer.
51110,angela, we don't want it to last longer. it's horrible.
51111,creed, bald people make me sick.
51112,meredith," yeah, yeah, everybody pile on meredith. but i'm the only one with the balls to show them lice who's boss."
51113,erin," ok, nobody panic. if everybody just follows my instructions, then nobody else needs to end up bald. not that it looks bad, meredith. it looks...it looks awesome. you look like a baby who suddenly aged 50 years. a cute baby, but something sucked the life force out of it. i'm so sorry. we need mayonnaise! we need it now."
51114,pam," oh! uh, uh i'll go."
51115,angela," okay. oh, thank you."
51116,oscar," you're a saint, pam."
51117,pam,"  no, no, it's not a big deal, please. no. um, meredith can i get you something special while i'm at the store, candy, or...or one of those stylish turbans?"
51118,meredith, thanks pam! i'll take a pack of nicorette gum and a pack of kools.
51119,pam, okay.
51120,dwight," let's talk pubes, people."
51121,val," hey, darryl."
51122,darryl," oh, hey val."
51123,nellie," oh, that was tragic, oh, that was like a car crash. i couldn't look away. you two clearly still have feelings for each other."
51124,darryl, yeah.
51125,phyllis," what's gonna make you feel better, big guy?"
51126,darryl," when i was a kid, my grandmother used to make me chocolate cake when i wasn't feeling good. she's not around to do that anymore. i'm sorry, i just need a moment to myself just to clear my head."
51127,nellie," aw, poor darryl. i can't bear to see him suffer like this."
51128,kevin," i think he needs some hugs, and maybe some chocolate cake."
51129,phyllis," mmm, this won't help him, it's a muffin, not cake."
51130,nellie," listen, let's try and get darryl the one thing in the world he clearly wants and needs the most."
51131,kevin, an escalade.
51132,nellie, or what's her name.
51133,phyllis, val.
51134,nellie, let's get darryl val.
51135,julius irving, i hope you don't mind me bringing you out here. i can't get my knees under a desk.
51136,jim, are you kidding me? i can literally scalp tickets to this.
51137,julius," well, do you think you can sink one from deep?"
51138,jim," listen, i don't mean to intimidate you, but i did play a little high school ball."
51139,julius," okay. [jim shoots the basket and it goes in] wow, halpert's got game."
51140,jim," alright. [jim's phone rings] oh, sorry. i'm so sorry. it's my wife, can i take this?"
51141,julius, it's your wife? you better take it.
51142,jim," right! [jim laughs as he answers the phone] hey, what's up? everything ok?"
51143,pam," oh, no everything's great! um, i was just calling to see how the meeting went."
51144,jim," it's still happening right now actually, so uh..."
51145,pam," he's really making you work for it, huh?"
51146,jim," yes, it is very stressful. you sure everything's okay?"
51147,pam," great. i am killing it over here. [drops mayonnaise on the ground] jim, i gotta go."
51148,jim," okay, bye. [jim turns back to julius] so sorry about that."
51149,julius," no problem. hey jim, what size do you wear, man? i got a pair of japanese nikes with your name on them. what do you think?"
51150,jim, i love it.
51151,erin," [handing out mayonnaise jars] once it's all over your head, just leavr it there for four hours. that will be enough time for the lice to fall asleep, suffrocate, and then pass away."
51152,dwight," oh sure, and when you're ready to get serious, come to me to get it done right. [dwight holds up a pair of scissors]"
51153,stanley, put those away before you hurt yourself.
51154,dwight," [swings the scissors around and puts them into his pocket, putting a hole in his hazmat suit] oh god, oh no. no. no. no! no! no! no! no!"
51155,erin," okay, it's easier with a buddy, so everybody pair up."
51156,angela," oscar, do you want to be my partner?"
51157,oscar," yeah, yeah, sure. i'd love to.."
51158,creed," hey, uh, mayo buddy, five dollar tip, you unclog my ears. okay?"
51159,erin," oh, creed, i'm so sorry. i'm...i'm already partners with pete, right pete?"
51160,pete," uh, yeah. we promised each other if we ever got lice, we'd buddy up. sorry, man."
51161,pam," hey, creed, wanna be my buddy?"
51162,creed, oh god. stuck with the weirdo.
51163,oscar, [angela is slapping mayo on oscar's head] angela.
51164,angela, you don't want bugs. you know? who knows where those bugs will end up?
51165,meredith, [putting mayo on stanley's head] you're getting a bargain. i ain't got no hair no more.
51166,pam," [putting mayo on creed's head] creed, i'm all done. my turn."
51167,creed," i'm sorry, pam. it looks a little messy."
51168,pam," well, wait."
51169,pete, [putting mayo on erin's head] how's that?
51170,erin, i feel it working. [erin and pete playing around with the mayo] eiffel tower!
51171,val, can i help you?
51172,phyllis," well, we don't want to pry but we heard you broke up with darryl."
51173,val," yeah, that's true."
51174,phyllis," we think you made a big, big mistake."
51175,kevin, big mistake.
51176,nellie, quite enormous.
51177,phyllis, he's a real catch and you should take him back.
51178,val," ok, thank you. is that all?"
51179,nellie," no. no, that is not all. let me tell you what real life is like. the men dry up, and the nights get lonely. the only calls on your machine are for collection agencies about that pair of motorcycle boots you never even wore. you stalk your old high school boyfriend online, go to his daughter's soccer games, and make a scene. you buy a diamond ring for yourself, wear it on your right hand, and tell yourself, you're all you need. one day, you're alone, tired. at your feet, a dying bird. but where did it come from? why did you kill it? is it because in some strange way it is you?"
51180,val," thank you all for your concern, but i'm gonna have to ask you to leave, okay?"
51181,kevin, so does this mean you're gonna take darryl back?
51182,val, no.
51183,kevin," well, then, what do you say to you and me hitting the town? 'cause i'm free, literally forever."
51184,val," yeah, kevin asked me out. i was kinda feeling good about reentering the dating pool, but then kevin asked me out. thought i might trade up to a new level of man. then kevin asked me out."
51185,pam, [phone rings]  hello?
51186,helene," [on speaker phone] hi, honey, it's mom. look, cece's school just called. she still has lice."
51187,pam," what, no. that can't...i don't..."
51188,helene," now, don't worry, don't worry. i'm on my way to pick her up, but you might have lice too. you know, lice can be tricky. sometimes lice, like...[pam hangs up phone]"
